Java HotSpot(TM) 64-Bit Server VM (24.79-b02) for bsd-amd64 JRE (1.7.0_79-b15), built on Apr 10 2015 11:35:04 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(4194304k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=524288 -XX:NewSize=524288 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedOops -XX:+UseSerialGC 
21.032: [GC21.032: [DefNew: 418K->33K(448K), 0.0001670 secs] 10644K->10264K(1048512K), 0.0002150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.041: [GC21.041: [DefNew: 417K->33K(448K), 0.0001800 secs] 10648K->10268K(1048512K), 0.0002200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.050: [GC21.050: [DefNew: 417K->33K(448K), 0.0001790 secs] 10652K->10272K(1048512K), 0.0002220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.059: [GC21.059: [DefNew: 417K->33K(448K), 0.0001770 secs] 10656K->10276K(1048512K), 0.0002150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.068: [GC21.069: [DefNew: 417K->32K(448K), 0.0001870 secs] 10660K->10280K(1048512K), 0.0002310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.078: [GC21.078: [DefNew: 416K->32K(448K), 0.0001710 secs] 10664K->10284K(1048512K), 0.0002070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.087: [GC21.087: [DefNew: 416K->32K(448K), 0.0001720 secs] 10668K->10288K(1048512K), 0.0002100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.096: [GC21.096: [DefNew: 415K->33K(448K), 0.0001600 secs] 10672K->10293K(1048512K), 0.0002000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.105: [GC21.105: [DefNew: 417K->34K(448K), 0.0001710 secs] 10677K->10297K(1048512K), 0.0002090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.114: [GC21.114: [DefNew: 418K->33K(448K), 0.0001770 secs] 10681K->10301K(1048512K), 0.0002350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.123: [GC21.123: [DefNew: 417K->33K(448K), 0.0001690 secs] 10685K->10305K(1048512K), 0.0002050 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.132: [GC21.132: [DefNew: 417K->34K(448K), 0.0001880 secs] 10689K->10309K(1048512K), 0.0002380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.141: [GC21.141: [DefNew: 418K->33K(448K), 0.0001860 secs] 10693K->10313K(1048512K), 0.0002260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.150: [GC21.150: [DefNew: 417K->33K(448K), 0.0001700 secs] 10697K->10317K(1048512K), 0.0002050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.160: [GC21.160: [DefNew: 417K->34K(448K), 0.0001670 secs] 10701K->10322K(1048512K), 0.0002020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.169: [GC21.169: [DefNew: 418K->33K(448K), 0.0001580 secs] 10706K->10326K(1048512K), 0.0001940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.178: [GC21.179: [DefNew: 417K->33K(448K), 0.0001800 secs] 10710K->10330K(1048512K), 0.0002200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.188: [GC21.188: [DefNew: 417K->33K(448K), 0.0001560 secs] 10714K->10335K(1048512K), 0.0001910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.197: [GC21.197: [DefNew: 417K->33K(448K), 0.0002020 secs] 10718K->10339K(1048512K), 0.0002560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.206: [GC21.206: [DefNew: 417K->33K(448K), 0.0002030 secs] 10722K->10343K(1048512K), 0.0002970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.215: [GC21.215: [DefNew: 417K->34K(448K), 0.0001570 secs] 10726K->10347K(1048512K), 0.0002000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.223: [GC21.224: [DefNew: 417K->33K(448K), 0.0001650 secs] 10731K->10351K(1048512K), 0.0002070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.233: [GC21.233: [DefNew: 417K->34K(448K), 0.0001820 secs] 10735K->10356K(1048512K), 0.0002230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.242: [GC21.242: [DefNew: 417K->34K(448K), 0.0001800 secs] 10739K->10360K(1048512K), 0.0002330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.251: [GC21.251: [DefNew: 417K->33K(448K), 0.0001520 secs] 10743K->10364K(1048512K), 0.0001890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.261: [GC21.261: [DefNew: 417K->34K(448K), 0.0001520 secs] 10748K->10368K(1048512K), 0.0001940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.270: [GC21.270: [DefNew: 418K->34K(448K), 0.0001740 secs] 10752K->10372K(1048512K), 0.0002160 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.279: [GC21.279: [DefNew: 418K->34K(448K), 0.0001560 secs] 10756K->10376K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.288: [GC21.289: [DefNew: 418K->33K(448K), 0.0002150 secs] 10760K->10381K(1048512K), 0.0002700 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.298: [GC21.298: [DefNew: 417K->34K(448K), 0.0001870 secs] 10765K->10385K(1048512K), 0.0002300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.307: [GC21.307: [DefNew: 417K->34K(448K), 0.0001670 secs] 10769K->10389K(1048512K), 0.0002130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.317: [GC21.317: [DefNew: 418K->35K(448K), 0.0001930 secs] 10773K->10394K(1048512K), 0.0002480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.326: [GC21.326: [DefNew: 419K->35K(448K), 0.0001830 secs] 10778K->10399K(1048512K), 0.0002340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.334: [GC21.334: [DefNew: 419K->34K(448K), 0.0001530 secs] 10783K->10402K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.343: [GC21.343: [DefNew: 418K->34K(448K), 0.0001480 secs] 10786K->10406K(1048512K), 0.0001870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.352: [GC21.352: [DefNew: 418K->34K(448K), 0.0001810 secs] 10790K->10410K(1048512K), 0.0002200 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.362: [GC21.362: [DefNew: 418K->34K(448K), 0.0001660 secs] 10794K->10415K(1048512K), 0.0002110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.371: [GC21.371: [DefNew: 418K->34K(448K), 0.0001690 secs] 10799K->10419K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.380: [GC21.380: [DefNew: 418K->33K(448K), 0.0001810 secs] 10803K->10423K(1048512K), 0.0002260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.390: [GC21.390: [DefNew: 417K->33K(448K), 0.0001840 secs] 10807K->10427K(1048512K), 0.0002310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.399: [GC21.399: [DefNew: 417K->33K(448K), 0.0001830 secs] 10811K->10431K(1048512K), 0.0002280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.408: [GC21.408: [DefNew: 416K->34K(448K), 0.0002070 secs] 10815K->10436K(1048512K), 0.0002660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.418: [GC21.418: [DefNew: 417K->34K(448K), 0.0001460 secs] 10820K->10441K(1048512K), 0.0001810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.427: [GC21.427: [DefNew: 418K->34K(448K), 0.0001710 secs] 10824K->10445K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.435: [GC21.435: [DefNew: 417K->33K(448K), 0.0001490 secs] 10828K->10448K(1048512K), 0.0001870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.444: [GC21.444: [DefNew: 417K->33K(448K), 0.0001740 secs] 10832K->10452K(1048512K), 0.0002190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.453: [GC21.453: [DefNew: 417K->33K(448K), 0.0001780 secs] 10836K->10456K(1048512K), 0.0002160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.463: [GC21.463: [DefNew: 417K->33K(448K), 0.0001640 secs] 10840K->10461K(1048512K), 0.0002040 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
21.472: [GC21.472: [DefNew: 417K->33K(448K), 0.0001690 secs] 10845K->10465K(1048512K), 0.0002220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.482: [GC21.482: [DefNew: 417K->32K(448K), 0.0001920 secs] 10849K->10469K(1048512K), 0.0002360 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.491: [GC21.491: [DefNew: 416K->33K(448K), 0.0001860 secs] 10853K->10473K(1048512K), 0.0002340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.499: [GC21.518: [DefNew: 417K->33K(448K), 0.0002560 secs] 10857K->10477K(1048512K), 0.0189230 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
21.527: [GC21.527: [DefNew: 417K->34K(448K), 0.0002010 secs] 10861K->10482K(1048512K), 0.0002600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.536: [GC21.536: [DefNew: 418K->34K(448K), 0.0001510 secs] 10866K->10486K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.545: [GC21.545: [DefNew: 418K->33K(448K), 0.0002520 secs] 10870K->10490K(1048512K), 0.0003200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.553: [GC21.553: [DefNew: 417K->33K(448K), 0.0001790 secs] 10874K->10494K(1048512K), 0.0002240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.562: [GC21.562: [DefNew: 417K->33K(448K), 0.0001670 secs] 10878K->10498K(1048512K), 0.0002180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.571: [GC21.571: [DefNew: 417K->33K(448K), 0.0002050 secs] 10882K->10502K(1048512K), 0.0002860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.580: [GC21.580: [DefNew: 417K->34K(448K), 0.0001980 secs] 10886K->10507K(1048512K), 0.0002580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.589: [GC21.589: [DefNew: 418K->34K(448K), 0.0001660 secs] 10891K->10512K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.599: [GC21.599: [DefNew: 418K->35K(448K), 0.0002370 secs] 10896K->10516K(1048512K), 0.0003200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.608: [GC21.608: [DefNew: 419K->35K(448K), 0.0001630 secs] 10900K->10521K(1048512K), 0.0002130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.617: [GC21.617: [DefNew: 419K->35K(448K), 0.0007690 secs] 10905K->10525K(1048512K), 0.0010250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.627: [GC21.628: [DefNew: 419K->37K(448K), 0.0003210 secs] 10909K->10530K(1048512K), 0.0003920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.637: [GC21.637: [DefNew: 421K->32K(448K), 0.0003060 secs] 10914K->10535K(1048512K), 0.0003800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.645: [GC21.654: [DefNew: 416K->32K(448K), 0.0001740 secs] 10919K->10539K(1048512K), 0.0093200 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.663: [GC21.663: [DefNew: 416K->31K(448K), 0.0001570 secs] 10923K->10543K(1048512K), 0.0002000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.672: [GC21.672: [DefNew: 415K->35K(448K), 0.0001950 secs] 10927K->10547K(1048512K), 0.0002480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.681: [GC21.681: [DefNew: 419K->35K(448K), 0.0001780 secs] 10931K->10551K(1048512K), 0.0002390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.690: [GC21.690: [DefNew: 419K->35K(448K), 0.0001740 secs] 10935K->10556K(1048512K), 0.0002250 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.699: [GC21.699: [DefNew: 419K->34K(448K), 0.0001770 secs] 10940K->10560K(1048512K), 0.0002270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.708: [GC21.708: [DefNew: 418K->34K(448K), 0.0002010 secs] 10944K->10564K(1048512K), 0.0002610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.718: [GC21.718: [DefNew: 418K->34K(448K), 0.0001680 secs] 10948K->10569K(1048512K), 0.0002110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.727: [GC21.727: [DefNew: 418K->34K(448K), 0.0002030 secs] 10953K->10573K(1048512K), 0.0002640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.736: [GC21.736: [DefNew: 418K->34K(448K), 0.0001780 secs] 10957K->10577K(1048512K), 0.0002340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.745: [GC21.745: [DefNew: 418K->35K(448K), 0.0002130 secs] 10961K->10582K(1048512K), 0.0002860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.754: [GC21.754: [DefNew: 419K->35K(448K), 0.0001910 secs] 10966K->10587K(1048512K), 0.0002370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.762: [GC21.762: [DefNew: 419K->35K(448K), 0.0002030 secs] 10971K->10591K(1048512K), 0.0002630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.771: [GC21.771: [DefNew: 419K->34K(448K), 0.0001530 secs] 10975K->10595K(1048512K), 0.0001990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.780: [GC21.781: [DefNew: 418K->34K(448K), 0.0001830 secs] 10979K->10599K(1048512K), 0.0002460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.790: [GC21.790: [DefNew: 418K->34K(448K), 0.0002510 secs] 10983K->10604K(1048512K), 0.0003440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.799: [GC21.799: [DefNew: 418K->34K(448K), 0.0001620 secs] 10988K->10608K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.808: [GC21.808: [DefNew: 418K->34K(448K), 0.0001760 secs] 10992K->10612K(1048512K), 0.0002280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.817: [GC21.818: [DefNew: 418K->34K(448K), 0.0002100 secs] 10996K->10617K(1048512K), 0.0002730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.827: [GC21.827: [DefNew: 418K->34K(448K), 0.0001740 secs] 11001K->10621K(1048512K), 0.0002280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.836: [GC21.836: [DefNew: 418K->35K(448K), 0.0001570 secs] 11005K->10625K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.846: [GC21.846: [DefNew: 418K->35K(448K), 0.0002700 secs] 11009K->10630K(1048512K), 0.0003640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.855: [GC21.855: [DefNew: 418K->34K(448K), 0.0001390 secs] 11013K->10634K(1048512K), 0.0001910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.863: [GC21.863: [DefNew: 418K->34K(448K), 0.0001560 secs] 11017K->10637K(1048512K), 0.0002040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.872: [GC21.872: [DefNew: 417K->33K(448K), 0.0001720 secs] 11021K->10641K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.882: [GC21.882: [DefNew: 417K->33K(448K), 0.0001950 secs] 11025K->10645K(1048512K), 0.0002710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.891: [GC21.891: [DefNew: 417K->33K(448K), 0.0002100 secs] 11029K->10650K(1048512K), 0.0002780 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.900: [GC21.900: [DefNew: 417K->33K(448K), 0.0001800 secs] 11034K->10654K(1048512K), 0.0002380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.909: [GC21.909: [DefNew: 417K->33K(448K), 0.0002050 secs] 11038K->10658K(1048512K), 0.0002730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.918: [GC21.918: [DefNew: 417K->33K(448K), 0.0002100 secs] 11042K->10662K(1048512K), 0.0002720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.927: [GC21.927: [DefNew: 417K->33K(448K), 0.0002280 secs] 11046K->10666K(1048512K), 0.0002870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.937: [GC21.937: [DefNew: 417K->34K(448K), 0.0001760 secs] 11050K->10671K(1048512K), 0.0002230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.946: [GC21.946: [DefNew: 418K->34K(448K), 0.0002110 secs] 11055K->10675K(1048512K), 0.0002770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.955: [GC21.955: [DefNew: 418K->33K(448K), 0.0002060 secs] 11059K->10679K(1048512K), 0.0002610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.963: [GC21.963: [DefNew: 417K->33K(448K), 0.0001820 secs] 11063K->10683K(1048512K), 0.0002570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.973: [GC21.973: [DefNew: 417K->34K(448K), 0.0002080 secs] 11067K->10688K(1048512K), 0.0002600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.982: [GC21.982: [DefNew: 418K->33K(448K), 0.0001960 secs] 11072K->10692K(1048512K), 0.0002460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.991: [GC21.991: [DefNew: 417K->34K(448K), 0.0002050 secs] 11076K->10696K(1048512K), 0.0002690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.001: [GC22.001: [DefNew: 418K->34K(448K), 0.0001840 secs] 11080K->10701K(1048512K), 0.0002270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.010: [GC22.010: [DefNew: 418K->34K(448K), 0.0001880 secs] 11085K->10705K(1048512K), 0.0002540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.019: [GC22.019: [DefNew: 418K->35K(448K), 0.0001890 secs] 11089K->10710K(1048512K), 0.0002420 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.028: [GC22.028: [DefNew: 419K->34K(448K), 0.0002010 secs] 11094K->10714K(1048512K), 0.0002580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.038: [GC22.038: [DefNew: 418K->35K(448K), 0.0002140 secs] 11098K->10718K(1048512K), 0.0002810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.046: [GC22.047: [DefNew: 419K->35K(448K), 0.0001890 secs] 11102K->10723K(1048512K), 0.0002440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.056: [GC22.056: [DefNew: 419K->36K(448K), 0.0001550 secs] 11107K->10727K(1048512K), 0.0002040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.063: [GC22.063: [DefNew: 420K->35K(448K), 0.0001610 secs] 11111K->10731K(1048512K), 0.0002110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.072: [GC22.072: [DefNew: 419K->34K(448K), 0.0001630 secs] 11115K->10735K(1048512K), 0.0002090 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
22.082: [GC22.082: [DefNew: 418K->34K(448K), 0.0001450 secs] 11119K->10740K(1048512K), 0.0001890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.091: [GC22.091: [DefNew: 418K->34K(448K), 0.0002220 secs] 11124K->10744K(1048512K), 0.0003200 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
22.100: [GC22.100: [DefNew: 418K->34K(448K), 0.0001740 secs] 11128K->10748K(1048512K), 0.0002110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.110: [GC22.110: [DefNew: 418K->34K(448K), 0.0002020 secs] 11132K->10753K(1048512K), 0.0002510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.119: [GC22.119: [DefNew: 418K->33K(448K), 0.0001800 secs] 11137K->10757K(1048512K), 0.0002250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.128: [GC22.128: [DefNew: 417K->33K(448K), 0.0002060 secs] 11141K->10761K(1048512K), 0.0002740 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.138: [GC22.138: [DefNew: 417K->34K(448K), 0.0001940 secs] 11145K->10766K(1048512K), 0.0002460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.147: [GC22.147: [DefNew: 418K->34K(448K), 0.0001780 secs] 11149K->10770K(1048512K), 0.0002370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.157: [GC22.157: [DefNew: 417K->34K(448K), 0.0001860 secs] 11153K->10774K(1048512K), 0.0002350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.165: [GC22.165: [DefNew: 418K->34K(448K), 0.0001810 secs] 11158K->10778K(1048512K), 0.0002280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.174: [GC22.174: [DefNew: 417K->34K(448K), 0.0001700 secs] 11161K->10782K(1048512K), 0.0002100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.183: [GC22.183: [DefNew: 418K->34K(448K), 0.0001880 secs] 11166K->10786K(1048512K), 0.0002340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.192: [GC22.192: [DefNew: 417K->34K(448K), 0.0001710 secs] 11170K->10790K(1048512K), 0.0002150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.202: [GC22.202: [DefNew: 418K->34K(448K), 0.0001710 secs] 11174K->10795K(1048512K), 0.0002140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.211: [GC22.211: [DefNew: 418K->33K(448K), 0.0001790 secs] 11179K->10799K(1048512K), 0.0002250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.220: [GC22.220: [DefNew: 417K->33K(448K), 0.0001880 secs] 11183K->10803K(1048512K), 0.0002320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.229: [GC22.229: [DefNew: 417K->33K(448K), 0.0001890 secs] 11187K->10807K(1048512K), 0.0002390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.239: [GC22.239: [DefNew: 417K->33K(448K), 0.0001650 secs] 11191K->10811K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.248: [GC22.248: [DefNew: 417K->33K(448K), 0.0002410 secs] 11195K->10815K(1048512K), 0.0003180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.258: [GC22.258: [DefNew: 417K->34K(448K), 0.0001850 secs] 11199K->10820K(1048512K), 0.0002320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.267: [GC22.267: [DefNew: 417K->34K(448K), 0.0001570 secs] 11203K->10824K(1048512K), 0.0002050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.275: [GC22.275: [DefNew: 417K->33K(448K), 0.0001610 secs] 11207K->10827K(1048512K), 0.0002020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.284: [GC22.284: [DefNew: 416K->33K(448K), 0.0001760 secs] 11211K->10831K(1048512K), 0.0002190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.294: [GC22.294: [DefNew: 416K->33K(448K), 0.0001880 secs] 11215K->10836K(1048512K), 0.0002410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.303: [GC22.303: [DefNew: 417K->33K(448K), 0.0001820 secs] 11220K->10840K(1048512K), 0.0002310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.312: [GC22.313: [DefNew: 417K->33K(448K), 0.0002110 secs] 11224K->10844K(1048512K), 0.0002760 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
22.323: [GC22.323: [DefNew: 417K->33K(448K), 0.0003440 secs] 11228K->10849K(1048512K), 0.0004400 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
22.332: [GC22.332: [DefNew: 417K->34K(448K), 0.0001600 secs] 11233K->10854K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.341: [GC22.341: [DefNew: 418K->34K(448K), 0.0001520 secs] 11238K->10858K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.351: [GC22.351: [DefNew: 418K->35K(448K), 0.0001770 secs] 11242K->10862K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.360: [GC22.360: [DefNew: 419K->34K(448K), 0.0001850 secs] 11246K->10866K(1048512K), 0.0002310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.369: [GC22.369: [DefNew: 418K->34K(448K), 0.0001930 secs] 11250K->10870K(1048512K), 0.0002550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.379: [GC22.379: [DefNew: 418K->34K(448K), 0.0001740 secs] 11254K->10875K(1048512K), 0.0002180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.387: [GC22.387: [DefNew: 418K->33K(448K), 0.0001760 secs] 11259K->10878K(1048512K), 0.0002190 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
22.396: [GC22.396: [DefNew: 417K->33K(448K), 0.0001790 secs] 11262K->10882K(1048512K), 0.0002290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.406: [GC22.406: [DefNew: 417K->33K(448K), 0.0002020 secs] 11266K->10887K(1048512K), 0.0002570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.415: [GC22.415: [DefNew: 417K->33K(448K), 0.0001910 secs] 11271K->10891K(1048512K), 0.0002520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.424: [GC22.424: [DefNew: 417K->33K(448K), 0.0001640 secs] 11275K->10895K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.433: [GC22.433: [DefNew: 417K->33K(448K), 0.0001750 secs] 11279K->10899K(1048512K), 0.0002200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.442: [GC22.442: [DefNew: 417K->33K(448K), 0.0001960 secs] 11283K->10903K(1048512K), 0.0002460 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
22.451: [GC22.451: [DefNew: 417K->33K(448K), 0.0001960 secs] 11287K->10908K(1048512K), 0.0002570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.461: [GC22.461: [DefNew: 417K->35K(448K), 0.0002010 secs] 11292K->10913K(1048512K), 0.0002550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
